Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,Q.PA,Phylum,Genus,Species,Length,Abundance,Country,width.transect,width.seine,length.measured,SPECIES_NAME,phylum,family,eat.squid
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,Q,Chordata,Platichthys,stellatus,119,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
San Diego,32.765211,-117.246564,Unvegetated,20160701,1315,100,38,Q,Chordata,Platichthys,stellatus,125,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,Q,Chordata,Platichthys,stellatus,125,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
San Diego,32.765211,-117.246564,Unvegetated,20160701,1315,100,38,Q,Chordata,Platichthys,stellatus,135,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,Q,Chordata,Platichthys,stellatus,135,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
San Diego,32.765211,-117.246564,Unvegetated,20160701,1315,100,38,Q,Chordata,Platichthys,stellatus,140,1,USA (CA),9.144,9.144,yes,Platichthys stellatus,Chordata,Pleuronectidae,0
Bowen,-20.01734,148.25191,Seagrass,20161204,1030,100,25,Q,Chordata,Platycephalidae,sp.,53,1,Australia (QLD),10,16,yes,Platycephalidae sp.,Chordata,Platycephalidae,0
Indented Head,-38.15277,144.71692,Unvegetated,20170224,1700,120,20,Q,Chordata,Platycephalus,aurimaculatus,78,1,Australia (VIC),10,10,yes,Platycephalus aurimaculatus,Chordata,Platycephalidae,0
St. Leonards,-38.18015,144.7156,Seagrass,20170225,1040,120,20,Q,Chordata,Platycephalus,aurimaculatus,122,1,Australia (VIC),10,10,yes,Platycephalus aurimaculatus,Chordata,Platycephalidae,0
Hervey Bay,-25.307906,152.909319,Seagrass,20170223,1500,100,20,Q,Chordata,Platycephalus,fuscus,40,1,Australia (QLD2),10,NA,yes,Platycephalus fuscus,Chordata,Platycephalidae,0
Moreton_Bay,-27.495714,153.396891,Unvegetated,20170210,1700,100,35,Q,Chordata,Platycephalus,fuscus,50,1,Australia (QLD3),10,NA,yes,Platycephalus fuscus,Chordata,Platycephalidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,Q,Chordata,Pleuronectes,platessa,42,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,Q,Chordata,Pleuronectes,platessa,46,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,Q,Chordata,Pleuronectes,platessa,46,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,Q,Chordata,Pleuronectes,platessa,50,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pleuronectes,platessa,55,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pleuronectes,platessa,56,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,Q,Chordata,Pleuronectes,platessa,58,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pleuronectes,platessa,65,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160904,1645,100,40,Q,Chordata,Pleuronectes,platessa,68,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pleuronectes,platessa,69,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pleuronectes,platessa,76,1,Wales,10,12.2,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,23,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,24,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,25,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,27,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,27,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pleuronectes,platessa,29,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,29,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,29,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,29,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,30,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,31,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,31,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,32,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,33,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pleuronectes,platessa,34,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,34,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,34,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,34,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,35,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,36,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,36,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160722,1050,100,45,Q,Chordata,Pleuronectes,platessa,37,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,38,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160723,1130,100,48,Q,Chordata,Pleuronectes,platessa,41,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
NN_Juvika,67.214334,15.007534,Unvegetated,20160721,1240,100,58,Q,Chordata,Pleuronectes,platessa,51,1,Norway,10,NA,yes,Pleuronectes platessa,Chordata,Pleuronectidae,0
"Porthdinllaen, UK",52.94046,-4.56424,Unvegetated,20160903,1900,100,30,Q,Chordata,Pollachius,pollachius,75,1,Wales,10,12.2,yes,Pollachius pollachius,Chordata,Gadidae,1
"Porthdinllaen, UK",52.94251,-4.56562,Seagrass,20160903,1830,100,30,Q,Chordata,Pollachius,pollachius,82,1,Wales,10,12.2,yes,Pollachius pollachius,Chordata,Gadidae,1
"Porthdinllaen, UK",52.9425,-4.56553,Seagrass,20160904,1825,100,40,Q,Chordata,Pollachius,pollachius,93,1,Wales,10,12.2,yes,Pollachius pollachius,Chordata,Gadidae,1
"Porthdinllaen, UK",52.94251,-4.56562,Seagrass,20160903,1830,100,30,Q,Chordata,Pollachius,pollachius,95,1,Wales,10,12.2,yes,Pollachius pollachius,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,27,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,31,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,31,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,33,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,33,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,33,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,34,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,34,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,35,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,35,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,35,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,35,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,35,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,36,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,36,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,37,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,37,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,38,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160723,1200,100,31,Q,Chordata,Pollachius,virens,38,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160723,1200,100,31,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,39,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,40,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,40,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,41,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,42,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,42,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,43,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,43,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,43,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,44,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,45,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,46,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,46,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,46,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,47,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,48,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,49,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160721,1200,100,35,Q,Chordata,Pollachius,virens,49,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,49,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160723,1200,100,31,Q,Chordata,Pollachius,virens,50,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Unvegetated,20160721,1240,100,58,Q,Chordata,Pollachius,virens,50,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160723,1200,100,31,Q,Chordata,Pollachius,virens,50,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,51,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,53,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
Dorothy Cove,42.42035,-70.91564,Seagrass,20160608,830,100,14,Q,Chordata,Pollachius,virens,55,1,USA (MA),9,9,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Unvegetated,20160721,1240,100,58,Q,Chordata,Pollachius,virens,58,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Unvegetated,20160721,1240,100,58,Q,Chordata,Pollachius,virens,61,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,66,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
NN_Juvika,67.214334,15.007534,Seagrass,20160722,1130,100,33,Q,Chordata,Pollachius,virens,71,1,Norway,10,NA,yes,Pollachius virens,Chordata,Gadidae,1
Bouzigues,43.447124,3.666644,Seagrass,20160607,1225,100,16,Q,Chordata,Pomatoschistus,marmoratus,25,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160807,931,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,25,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160607,1210,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,30,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Seagrass,20160807,1030,100,16,Q,Chordata,Pomatoschistus,marmoratus,30,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160607,1210,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,35,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160607,1210,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,40,3,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Seagrass,20160607,1225,100,16,Q,Chordata,Pomatoschistus,marmoratus,40,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160807,931,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,40,2,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Unvegetated,20160607,1210,90,15.5,Q,Chordata,Pomatoschistus,marmoratus,50,2,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Seagrass,20160607,1225,100,16,Q,Chordata,Pomatoschistus,marmoratus,70,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
Bouzigues,43.447124,3.666644,Seagrass,20160607,1225,100,16,Q,Chordata,Pomatoschistus,marmoratus,80,1,France,10,60,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,25,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,30,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,30,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,30,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20628,15.47166,Seagrass,20160701,1200,100,70,Q,Chordata,Pomatoschistus,marmoratus,30,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,35,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Q,Chordata,Pomatoschistus,marmoratus,35,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20628,15.47166,Seagrass,20160701,1200,100,70,Q,Chordata,Pomatoschistus,marmoratus,35,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20628,15.47166,Seagrass,20160701,1200,100,70,Q,Chordata,Pomatoschistus,marmoratus,35,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20182,15.47361,Unvegetated,20160701,1000,100,52,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
CR-B-SvetiDuh,44.20264,15.47251,Unvegetated,20160701,900,100,60,Q,Chordata,Pomatoschistus,marmoratus,40,1,Croatia,10,13,yes,Pomatoschistus marmoratus,Chordata,Gobiidae,0
