ID,FAMILY,GENUS,SPECIES_NAME,A,B,CF,SGFGu,ABCfComplete
6020,Holocentridae,Myripristis,Myripristis botche,0.0292,3.024,0.930232558,S,Yes
6021,Muraenidae,Gymnothorax,Gymnothorax isingteena,0.0004,3.254,1,G,Yes
6022,Apogonidae,Apogon,Apogon chrysotaenia,0.0124,3.284,0.941619586,G,Yes
6023,Scaridae,Chlorurus,Chlorurus capistratoides,0.0243,2.969,1,G,Yes
6025,Congridae,,Heterocongrinae spp.,0.0008,3.127,0.986193294,F,Yes
6029,Holocentridae,Myripristis,Myripristis randalli,0.0241,3.069,0.930232558,G,Yes
6030,Acanthuridae,Ctenochaetus,Ctenochaetus hawaiiensis,0.0254,3.027,0.878348704,G,Yes
6031,Labridae,Coris,Coris debueni,0.0069,3.031,0.892,G,Yes
6032,Scorpaenidae,Scorpaena,Scorpaena orgila,0.0155,3.298,1,G,Yes
6035,Pomacentridae,Chrysiptera,Chrysiptera galba,0.022,3.001,0.959692898,G,Yes
6037,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon flaviventris,0.0612,2.635,1,G,Yes
6038,Cirrhitidae,Paracirrhites,Paracirrhites bicolor,0.0138,3.117,1,F,Yes
6039,Gobiidae,Paragobiodon,Paragobiodon spp.,0.013,2.882,1,F,Yes
6040,Scombridae,Thunnus,Thunnus spp.,0.0264,2.894,1,G,Yes
6042,Pomacentridae,Stegastes,Stegastes aureus,0.0275,2.973,1,G,Yes
6043,Labridae,Thalassoma,Thalassoma heiseri,0.0139,3,1,G,Yes
6044,Cirrhitidae,Paracirrhites,Paracirrhites xanthus,0.0138,3.117,1,F,Yes
6047,Chaetodontidae,Hemitaurichthys,Hemitaurichthys thompsoni,0.0278,2.973,1,F,Yes
6051,Gobiidae,Cryptocentrus,Cryptocentrus caeruleomaculatus,0.013,2.882,1,F,Yes
6054,Holocentridae,Sargocentron,Sargocentron punctatissimum,0.0117,3.089,1,S,Yes
6055,Scorpaenidae,Sebastapistes,Sebastapistes tinkhami,0.0155,3.298,1,F,Yes
6056,Monacanthidae,Cantherhines,Cantherhines longicaudus,0.0561,2.653,1,G,Yes
6061,Labrisomidae,,Labrisomus spp.,0.0092,2.911,1,F,Yes
6066,Chaenopsidae,Acanthemblemaria,Acanthemblemaria stephensi,0.0063,3.217,1,G,Yes
6067,Tripterygiidae,Axoclinus,Axoclinus rubinoffi,0.0064,3.09,1,F,Yes
6068,Chaenopsidae,Acanthemblemaria,Acanthemblemaria castroi,0.0063,3.217,1,G,Yes
6069,Gobiidae,Bathygobius,Bathygobius lineatus,0.013,2.882,1,F,Yes
6070,Gobiidae,Lythrypnus,Lythrypnus gilberti,0.0099,2.973,1,G,Yes
6071,Gerreidae,Eucinostomus,Eucinostomus dowii,0.006,3.69,0.806451613,S,Yes
6076,Mugilidae,Liza,Liza aurata,0.0115,2.898,1,S,Yes
6077,Soleidae,Solea,Solea solea,0.0048,3.175,1,S,Yes
6081,Gobiidae,Pomatoschistus,Pomatoschistus pictus,0.0052,3.245,1,G,Yes
6082,Triglidae,Eutrigla,Eutrigla gurnardus,0.0062,3.1,1,S,Yes
6084,Gobiidae,Lesueurigobius,Lesueurigobius friesii,0.016,2.53,1,S,Yes
6088,Hemiramphidae,Hyporhamphus,Hyporhamphus dussumieri,0.0015,3.199,1,G,Yes
6090,Percophidae,Enigmapercis,Enigmapercis reducta,0.007,2.915,1,F,Yes
6098,Blenniidae,Lipophrys,Lipophrys adriaticus,0.0093,3,1,G,Yes
6099,Blenniidae,Parablennius,Parablennius sanguinolentus,0.0105,3.13,1,S,Yes
6100,Cottidae,Myoxocephalus,Myoxocephalus scorpius,0.0126,3.124,1,S,Yes
6105,Tetraodontidae,Sphoeroides,Sphoeroides lobatus,0.0372,2.77,1,S,Yes
6107,Chaetodontidae,Chaetodon,Chaetodon dolosus,0.0318,2.984,1,G,Yes
6108,Pomacentridae,Chrysiptera,Chrysiptera unimaculata,0.022,3.001,0.959692898,G,Yes
6109,Pomacentridae,Neoglyphidodon,Neoglyphidodon bonang,0.0178,3.182,0.836,G,Yes
6113,Gobiidae,Trimma,Trimma sp. [Coral Sea],0.013,2.882,1,F,Yes
6115,Sciaenidae,Micropogonias,Micropogonias spp.,0.0089,3.05,1,G,Yes
6117,Sciaenidae,Pareques,Pareques spp.,0.0087,3.202,1,G,Yes
6119,Atherinidae,Atherina,Atherina hepsetus,0.0037,3.236,1,S,Yes
6125,Labridae,Cirrhilabrus,Cirrhilabrus laboutei,0.0134,2.939,1,F,Yes
6126,Holocentridae,Sargocentron,Sargocentron tiereoides,0.0236,2.981,0.947867299,G,Yes
6129,Lethrinidae,Gymnocranius,Gymnocranius euanus,0.0263,2.958,0.941619586,S,Yes
6130,Blenniidae,Ecsenius,Ecsenius tigris,0.0395,2.319,0.958772771,G,Yes
6134,Labridae,Cirrhilabrus,Cirrhilabrus lineatus,0.0134,2.939,1,F,Yes
6135,Carangidae,Selene,Selene spp.,0.0236,2.746,1,G,Yes
6138,Myliobatidae,Aetobatus,Aetobatus ocellatus,0.0008,3.34,1,F,Yes
6141,Labridae,Oxycheilinus,Oxycheilinus orientalis,0.02,2.83,1,G,Yes
6141,Labridae,Oxycheilinus,Oxycheilinus orientalis,0.02,2.83,1,G,Yes
6142,Carangidae,Selar,Selar boops,0.004,3.259,0.877192982,G,Yes
6143,Gobiidae,Trimma,Trimma caesiura,0.013,2.882,1,F,Yes
6145,Acanthuridae,Naso,Naso caeruleacauda,0.0424,2.854,0.85106383,G,Yes
6146,Monacanthidae,Amanses,Amanses spp.,0.0256,2.7,1,F,Yes
6156,Muraenidae,Gymnothorax,Gymnothorax obesus,0.0004,3.254,1,G,Yes
6157,Ophichthidae,Ophisurus,Ophisurus serpens,0.0002,3.015,1,S,Yes
6158,Moridae,Pseudophycis,Pseudophycis breviuscula,0.0088,3.008,1,S,Yes
6159,Pinguipedidae,Parapercis,Parapercis colias,0.0022,3.349,1,S,Yes
6169,Serranidae,Hypoplectrodes,Hypoplectrodes huntii,0.0132,3.031,0.997008973,F,Yes
6172,Tripterygiidae,Bellapiscis,Bellapiscis medius,0.0064,3.09,1,G,Yes
6173,Tripterygiidae,Notoclinus,Notoclinus fenestratus,0.0069,3.077,1,S,Yes
6174,Odacidae,Odax,Odax cyanoallix,0.0007,3.498,1,G,Yes
6176,Tripterygiidae,Cryptichthys,Cryptichthys jojettae,0.0088,3.037,1,S,Yes
6185,Tripterygiidae,Bellapiscis,Bellapiscis lesleyae,0.0064,3.09,1,S,Yes
6192,Blenniidae,Plagiotremus,Plagiotremus spp.,0.002,3.549,0.949667616,G,Yes
6195,Serranidae,Hypoplectrodes,Hypoplectrodes spp.,0.016256,3.0574,1,F,Yes
6202,Belonidae,Belone,Belone spp.,0.0007,3.122,1,G,Yes
6203,Pomacanthidae,Chrysiptera,Chrysiptera parasema,0.022,3.001,0.959692898,G,Yes
6205,Acanthuridae,Acanthurus,Acanthurus fowleri,0.0251,3.032,0.919399325,G,Yes
6206,Caesionidae,Caesio,Caesio spp.,0.0149,3.121,0.830564784,G,Yes
6207,Tetraodontidae,Arothron,Arothron spp.,0.0469,2.704,1,G,Yes
6208,Blenniidae,Meiacanthus,Meiacanthus spp.,0.0105,3.13,1,F,Yes
6209,Pseudochromidae,Pseudochromis,Pseudochromis marshallensis,0.0167,2.863,1,F,Yes
6211,Labridae,Cirrhilabrus,Cirrhilabrus walindi,0.0134,2.939,1,F,Yes
6212,Pomacentridae,Pomacentrus,Pomacentrus aurifrons,0.0365,2.775,0.776096236,G,Yes
6213,Gobiidae,Trimma,Trimma striata,0.013,2.882,1,F,Yes
6214,Serranidae,Variola,Variola albimarginata,0.0122,3.079,0.865551068,G,Yes
6215,Caesionidae,Pterocaesio,Pterocaesio tessellata,0.0074,3.15,1,G,Yes
6216,Labridae,Labropsis,Labropsis alleni,0.0134,2.939,1,F,Yes
6217,Lethrinidae,Lethrinus,Lethrinus ornatus,0.0178,3.057,0.944287063,G,Yes
6218,Pomacentridae,Pomacentrus,Pomacentrus albimaculus,0.0365,2.775,0.776096236,G,Yes
6219,Pomacentridae,Pomacentrus,Pomacentrus simsiang,0.0586,2.683,0.945,S,Yes
6220,Pomacentridae,Neopomacentrus,Neopomacentrus nemurus,0.0259,2.913,0.849,S,Yes
6221,Lutjanidae,Lutjanus,Lutjanus boutton,0.0182,2.984,1,G,Yes
6222,Lutjanidae,Lutjanus,Lutjanus rivulatus,0.0084,3.26,0.971817298,S,Yes
6223,Apogonidae,Apogon,Apogon multilineatus,0.0124,3.284,0.941619586,G,Yes
6224,Pomacanthidae,Centropyge,Centropyge nox,0.0492,2.795,1,G,Yes
6225,Lutjanidae,Lutjanus,Lutjanus rufolineatus,0.0182,2.984,1,G,Yes
6226,Blenniidae,Salarias,Salarias segmentatus,0.0138,2.98,0.940733772,G,Yes
6232,Pomacentridae,Parma,Parma kermadecensis,0.034511111,2.874111111,1,F,Yes
6233,Kyphosidae,Labracoglossa,Labracoglossa nitida,0.0275,2.86,1,F,Yes
6235,Chironemidae,Chironemus,Chironemus microlepis,0.0058,3.18,1,G,Yes
6236,Tripterygiidae,Enneapterygius,Enneapterygius kermadecensis,0.005911111,3.140111111,1,F,Yes
6237,Kyphosidae,Girella,Girella fimbriata,0.0195,3.0025,1.029,G,Yes
6240,Arripidae,Arripis,Arripis xylabion,0.0136,2.899,1,Gu,Yes
6242,Pentacerotidae,Evistias,Evistias acutirostris,0.01355,2.993,1,F,Yes
6243,Holocentridae,Pristilepis,Pristilepis oligolepis,0.02345,2.7085,1,F,Yes
6247,Blenniidae,Cirripectes,Cirripectes alboapicalis [green form],0.0147,3.099,1,G,Yes
6255,Plesiopidae,Plesiops,Plesiops insularis,0.0181,2.791,1.143,F,Yes
6257,Blenniidae,Meiacanthus,Meiacanthus phaeus,0.013075,2.978375,1,F,Yes
6258,Gobiidae,Eviota,Eviota fasciola,0.0126,2.9925,1,F,Yes
6262,Scorpaenidae,Scorpaenodes,Scorpaenodes sp. [Elizabeth Reef],0.023166667,2.999,1,G,Yes
6276,Tripterygiidae,Forsterygion,Forsterygion maryannae,0.0064,3.09,1,F,Yes
6277,Diodontidae,Tragulichthys,Tragulichthys jaculiferus,0.254,2.38,1,F,Yes
6282,Syngnathidae,Stigmatopora,Stigmatopora macropterygia,0.0002,2.749,1,F,Yes
6284,Pentacerotidae,Zanclistius,Zanclistius elevatus,0.01355,2.993,1,Gu,Yes
6285,Serranidae,Lepidoperca,Lepidoperca tasmanica,0.016256,3.0574,1,F,Yes
6287,Pentacerotidae,Paristiopterus,Paristiopterus labiosus,0.01355,2.993,1,Gu,Yes
6307,Labridae,Notolabrus,Notolabrus cinctus,0.0047,3.227,1,G,Yes
6314,Gobiesocidae,Lepadogaster,Lepadogaster candolii,0.0088,3.059,1,F,Yes
6318,Scorpaenidae,Scorpaenodes,Scorpaenodes evides,0.0189375,3.0385,1,F,Yes
6320,Labridae,Halichoeres,Halichoeres sp. [orientalis],0.0095,3.131,1,G,Yes
6321,,,Halichoeres sp. [brownfieldi],0.0095,3.131,1,G,Yes
6329,Lutjanidae,Aphareus,Aphareus rutilans,0.0154,2.961,0.850340136,S,Yes
6330,Tetraodontidae,Canthigaster,Canthigaster epilampra,0.0729,2.5,1,G,Yes
6331,Apogonidae,Cheilodipterus,Cheilodipterus parazonatus,0.0038,3.59,0.92936803,G,Yes
6332,Tripterygiidae,Enneapterygius,Enneapterygius similis,0.0064,3.09,1,F,Yes
6333,Serranidae,Epinephelus,Epinephelus lanceolatus,0.0105,3.084,1,G,Yes
6334,Congridae,Gorgasia,Gorgasia galzini,0.0007,3.218,1,Gu,Yes
6337,Lethrinidae,Lethrinus,Lethrinus rubrioperculatus,0.01279,3.10807,0.908265213,S,Yes
6339,Ephippidae,Platax,Platax boersii,0.0425,2.975,1,G,Yes
6340,Haemulidae,Plectorhinchus,Plectorhinchus lessonii,0.0202,2.943,0.935016363,G,Yes
6341,Carangidae,Scomberoides,Scomberoides tol,0.01543,2.78748,0.909918107,S,Yes
6342,Scombridae,Scomberomorus,Scomberomorus queenslandicus,0.018,2.8,0.844594595,G,Yes
6343,Scorpaenidae,Scorpaenodes,Scorpaenodes parvipinnis,0.0245,3,1,S,Yes
6344,Pomacentridae,Stegastes,Stegastes punctatus,0.0275,2.973,1,S,Yes
6348,Dasyatidae,Urogymnus,Urogymnus asperrimus,0.0739,2.81,0.571428571,F,Yes
6358,Caesionidae,Dipterygonotus,Dipterygonotus balteatus,0.0107,3.178,0.899280576,Gu,Yes
6361,Moronidae,Dicentrarchus,Dicentrarchus labrax,0.0123,2.955,1,S,Yes
6363,Lethrinidae,Gymnocranius,Gymnocranius audleyi,0.0304,2.95,0.913242009,S,Yes
6365,Hemiramphidae,,Hemiramphid spp.,0.329,1.831,0.919963201,F,Yes
6371,Serranidae,Pseudanthias,Pseudanthias ?cooperi,0.0155,3.085,0.963391137,G,Yes
6372,Tripterygiidae,Helcogramma,Helcogramma sp. [Fredrick Reef],0.0064,3.09,1,F,Yes
6373,Labridae,Cirrhilabrus,Cirrhilabrus ?scottorum,0.0134,2.939,1,F,Yes
6375,Lutjanidae,Lutjanus,Lutjanus ?erythropterus,0.0428,2.719,0.952380952,G,Yes
6376,Pomacentridae,Pomacentrus,Pomacentrus ?australis,0.0365,2.775,0.776096236,G,Yes
6379,Pseudochromidae,Pseudochromis,Pseudochromis spp.,0.0134,2.939,1,F,Yes
6383,Pomacanthidae,Genicanthus,Genicanthus lamarck,0.0344,2.968,1,F,Yes
6384,Gobiidae,Gobiodon,Gobiodon rivulatus,0.013,2.882,1,F,Yes
6385,Callionymidae,Diplogrammus,Diplogrammus goramensis,0.014,2.709,1,F,Yes
6386,Pomacentridae,Chrysiptera,Chrysiptera hemicyanea,0.0377,2.702,0.959692898,G,Yes
6387,Nemipteridae,Pentapodus,Pentapodus emeryii,0.0106,3.073,1,G,Yes
6388,Blenniidae,Ecsenius,Ecsenius lividanalis,0.013075,2.978375,1,F,Yes
6389,Gobiidae,Eviota,Eviota spilota,0.013,2.882,1,F,Yes
6390,Apogonidae,Ostorhinchus,Ostorhinchus sealei,0.0124,3.284,0.941619586,G,Yes
6391,Serranidae,Plectropomus,Plectropomus oligacanthus,0.0059,3.238,0.966806317,G,Yes
6392,Blenniidae,Ecsenius,Ecsenius schroederi,0.013075,2.978375,1,F,Yes
6393,Gobiidae,Ctenogobiops,Ctenogobiops tangaroai,0.013,2.882,1,F,Yes
6394,Gobiidae,Gobiodon,Gobiodon spilophthalmus,0.013,2.882,1,F,Yes
6395,Pseudochromidae,Pseudochromis,Pseudochromis cyanotaenia,0.0167,2.863,1,F,Yes
6396,Gobiidae,Lotilia,Lotilia graciliosa,0.013,2.882,1,F,Yes
6397,Gobiidae,Ctenogobiops,Ctenogobiops mitodes,0.013,2.882,1,F,Yes
6401,Hemiramphidae,Hemiramphus,Hemiramphus far,0.329,1.831,0.919963201,S,Yes
6402,Tripterygiidae,Helcogramma,Helcogramma rhinoceros,0.0064,3.09,1,F,Yes
6404,Apogonidae,Pristicon,Pristicon rhodopterus,,,,,No
6406,Labridae,Cirrhilabrus,Cirrhilabrus randalli,0.0134,2.939,1,F,Yes
6408,Gobiidae,Eviota,Eviota punctulata,0.013,2.882,1,F,Yes
6410,Labridae,Choerodon,Choerodon monostigma,0.0145,3.125,1,G,Yes
6416,Gobiidae,Gobiodon,Gobiodon ?histrio,0.013,2.882,1,F,Yes
6417,Gobiidae,Eviota,Eviota sp. [green],0.013,2.882,1,F,Yes
6424,Gobiidae,Eviota,Eviota afelei,0.013,2.882,1,F,Yes
6427,Malacanthidae,Hoplolatilus,Hoplolatilus starcki,0.0066,3.187,1,F,Yes
6428,Scorpaenidae,Scorpaenopsis,Scorpaenopsis ?ramaraoi,0.0189375,3.0385,1,F,Yes
6431,Syngnathidae,Corythoichthys,Corythoichthys ocellatus,0.0002,2.749,1,F,Yes
6432,Apogonidae,Ostorhinchus,Ostorhinchus rubrimacula,0.0184,3.051,1,G,Yes
6433,Blenniidae,Salarias,Salarias guttatus,0.013075,2.978375,1,F,Yes
6434,Gobiidae,Ctenogobiops,Ctenogobiops aurocingulus,0.013,2.882,1,F,Yes
6435,Plotosidae,Plotosus,Plotosus canius,0.00877,2.825,1,S,Yes
6436,Tetraodontidae,Arothron,Arothron caeruleopunctatus,0.0947,2.664,1,G,Yes
6437,Gobiidae,Istigobius,Istigobius ornatus,0.013,2.882,1,F,Yes
6438,Apogonidae,Ostorhinchus,Ostorhinchus cladophilos,0.0184,3.051,1,G,Yes
6439,Gobiidae,Fusigobius,Fusigobius aureus,0.013,2.882,1,F,Yes
6440,Gobiidae,Phyllogobius,Phyllogobius platycephalops,0.013,2.882,1,F,Yes
6441,Gobiidae,Oplopomus,Oplopomus atherinoides?,0.013,2.882,1,F,Yes
6442,Apogonidae,Nectamia,Nectamia luxuria,,,,,No
6443,Apogonidae,Nectamia,Nectamia ?luxuria,0.0121,3.324,0.931098696,F,Yes
6446,Serranidae,Pseudanthias,Pseudanthias ?tuka,0.0155,3.085,0.963391137,G,Yes
6448,Gobiidae,Fusigobius,Fusigobius sp. [fine spots],0.013,2.882,1,F,Yes
6451,Blenniidae,Cirripectes,Cirripectes ?variolosus,0.013075,2.978375,1,F,Yes
6453,Pseudochromidae,Pseudochromis,Pseudochromis ?andamanensis,0.0167,2.863,1,F,Yes
6454,Gobiidae,Eviota,Eviota ?punctulata,0.013,2.882,1,F,Yes
6458,Scorpaenidae,Scorpaena,Scorpaena papillosa [cf],0.0091,3.137,1,G,Yes
6459,Callionymidae,Callionymus,Callionymus goodladi,0.0181,2.835,1,G,Yes
6460,Blenniidae,Parablennius,Parablennius serratolineatus,0.0084,3.241,1,G,Yes
6463,Gobiidae,Eviota,Eviota readerae,0.0126,2.9925,1,F,Yes
6464,Gobiesocidae,Pherallodus,Pherallodus indicus,0.0088,3.059,1,F,Yes
6465,Tripterygiidae,Norfolkia,Norfolkia squamiceps,0.0177,2.99,0.872600349,F,Yes
6471,Gobiesocidae,Gobiesocid,Gobiesocid sp. (LHI brown),0.0088,3.059,1,F,Yes
6473,Tripterygiidae,Enneapterygius,Enneapterygius howensis[?],0.0064,3.09,1,F,Yes
6477,Kyphosidae,Hermosilla,Hermosilla azurea,0.0163,3.022,0.960614793,Gu,Yes
6479,Clinidae,Gibbonsia,Gibbonsia montereyensis,0.0179,2.72,1,Gu,Yes
6480,Serranidae,Paralabrax,Paralabrax nebulifer,0.0146,3,1,G,Yes
6484,Carangidae,Trachurus,Trachurus symmetricus,0.0096,3.05,0.919963201,G,Yes
6485,Sebastidae,Sebastes,Sebastes rosaceus,0.0142,3,1,G,Yes
6486,Bathymasteridae,Rathbunella,Rathbunella alleni,0.0179,2.72,1,Gu,Yes
6487,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,0.039,2.64,1,Gu,Yes
6488,Rajidae,Leucoraja,Leucoraja ocellata,0.00217,3.295,1,S,Yes
6495,Kyphosidae,Girella,Girella simplicidens,0.0163,3.022,0.960614793,G,Yes
6496,Serranidae,Paralabrax,Paralabrax maculatofasciatus,0.0325,2.915,0.855431993,S,Yes
6497,Tripterygiidae,Crocodilichthys,Crocodilichthys gracilis,0.00851,2.86,1,S,Yes
6499,Urotrygonidae,Urobatis,Urobatis concentricus,0.0072,3.083,1,G,Yes
6500,Pomacentridae,Stegastes,Stegastes rectifraenum,0.0181,3.076,1,S,Yes
6501,Haemulidae,Anisotremus,Anisotremus davidsonii,0.0188,3,1,S,Yes
6502,Serranidae,Paralabrax,Paralabrax auroguttatus,0.0146,3,1,S,Yes
6503,Chaenopsidae,Chaenopsis,Chaenopsis alepidota,0.0063,3.217,1,Gu,Yes
6504,Labrisomidae,Malacoctenus,Malacoctenus hubbsi,0.0179,2.72,1,G,Yes
6505,Pomacentridae,Chromis,Chromis limbaughi,0.0159,3.042,1,S,Yes
6512,Rhinobatidae,Zapteryx,Zapteryx exasperata,0.0031,3,1,Gu,Yes
6513,Atherinidae,Atherinopsis,Atherinopsis californiensis,0.01,2.92,1,S,Yes
6519,Moronidae,Morone,Morone saxatilis,0.00945,2.907,1,S,Yes
6522,Labridae,Halichoeres,Halichoeres trispilus,0.0095,3.131,1,G,Yes
6526,Haemulidae,,Haemulid sp. (cf sarpa sarpa),0.0094,3.17,1,Gu,Yes
6530,Labridae,Tautoga,Tautoga onitis,0.0289,2.94,1,S,Yes
6533,Chaenopsidae,,Chaenopsid spp.,0.0063,3.217,1,Gu,Yes
6534,Pholidae,Pholis,Pholis gunnellus [?],0.0043,3.018,1,G,Yes
6535,Stichaeidae,Stichaeus,Stichaeus punctatus punctatus,0.0179,2.72,1,Gu,Yes
6537,Siganidae,Siganus,Siganus rivulatus,0.022,2.82,1,S,Yes
6541,Blenniidae,Ecsenius,Ecsenius gravieri,0.0395,2.319,0.958772771,G,Yes
6542,Labridae,Paracheilinus,Paracheilinus octotaenia,0.0134,2.939,1,F,Yes
6543,Pomacentridae,Dascyllus,Dascyllus marginatus,0.02978,3,1,S,Yes
6544,Pomacentridae,Chromis,Chromis pelloura,0.0278,2.826,1,G,Yes
6546,Blenniidae,Ecsenius,Ecsenius frontalis,0.0395,2.319,0.958772771,G,Yes
6548,Gobiidae,Amblyeleotris,Amblyeleotris sungami,0.00897,3,1,S,Yes
6549,Labridae,Oxycheilinus,Oxycheilinus mentalis,0.02,2.83,1,G,Yes
6550,Pomacentridae,Neopomacentrus,Neopomacentrus miryae,0.0259,2.913,0.849,G,Yes
6551,Diodontidae,Cyclichthys,Cyclichthys spilostylus,0.254,2.38,1,F,Yes
6552,Pseudochromidae,Pseudochromis,Pseudochromis springeri,0.0134,2.939,1,F,Yes
6553,Apogonidae,Cheilodipterus,Cheilodipterus lachneri,0.00967,3,1,S,Yes
6554,Labridae,Cheilinus,Cheilinus abudjubbe,0.01623,3.059,1,G,Yes
6556,Sparidae,Diplodus,Diplodus noct,0.01722,3,1,S,Yes
6557,Serranidae,Pseudanthias,Pseudanthias taeniatus,0.0155,3.085,0.963391137,G,Yes
6558,Pomacanthidae,Apolemichthys,Apolemichthys xanthotis,0.03048,3,1,S,Yes
6563,Blenniidae,Ecsenius,Ecsenius ?frontalis,0.0395,2.319,0.958772771,G,Yes
6564,Lethrinidae,Lethrinus,Lethrinus borbonicus,0.133,2.36,0.917431193,S,Yes
6566,Syngnathidae,Corythoichthys,Corythoichthys sp. [10 RK],0.0002,2.749,1,F,Yes
6568,Tripterygiidae,Helcogramma,Helcogramma sp. [orange scales],0.0064,3.09,1,F,Yes
6569,Blenniidae,,Blenniid sp. [green spots],0.0105,3.13,1,F,Yes
6572,Blenniidae,Meiacanthus,Meiacanthus sp. [yellow tail],0.0105,3.13,1,F,Yes
6573,Syngnathidae,Hippocampus,Hippocampus bargibanti,0.004,2.949,1,G,Yes
6575,Apogonidae,Apogon,Apogon doryssa,0.00247,3,1,G,Yes
6577,Gobiesocidae,Discotrema,Discotrema crinophilum,0.0088,3.059,1,F,Yes
6578,Blenniidae,Petroscirtes,Petroscirtes variabilis,0.0105,3.13,1,F,Yes
6580,Serranidae,Epinephelus,Epinephelus tukula,0.0126,3.066,1,G,Yes
6584,Scaridae,Calotomus,Calotomus spinidens,0.00905,3.273,1,S,Yes
6587,Congridae,Heteroconger,Heteroconger hassi,0.0007,3.218,1,Gu,Yes
6591,Apogonidae,Pseudamia,Pseudamia gelatinosa,0.016256,3.0574,1,Gu,Yes
6592,Myctophidae,Benthosema,Benthosema fibulatum,0.00639,3.036,1,F,Yes
6594,Gobiidae,Eviota,Eviota nigriventris,0.0126,2.9925,1,F,Yes
6595,Gobiidae,Bryaninops,Bryaninops nexus,0.013,2.882,1,F,Yes
6600,Gobiidae,Amblyeleotris,Amblyeleotris gymnocephala,0.00897,3,1,G,Yes
6601,Nemipteridae,Pentapodus,Pentapodus porosus,0.0106,3.073,1,G,Yes
6609,Scaridae,Chlorurus,Chlorurus rhakoura,0.0243,2.969,1,G,Yes
6611,Muraenidae,Gymnothorax,Gymnothorax thyrsoideus,0.0004,3.254,1,G,Yes
6612,Apogonidae,Ostorhinchus,Ostorhinchus wassinki,0.0124,3.284,0.941619586,G,Yes
6612,Apogonidae,Ostorhinchus,Ostorhinchus wassinki,0.0124,3.284,0.941619586,G,Yes
6615,Blenniidae,Mimoblennius,Mimoblennius atrocinctus,0.0179,2.72,1,Gu,Yes
6616,Platycephalidae,Cymbacephalus,Cymbacephalus bosschei,0.00412,3.205,1,G,Yes
6618,Sphyraenidae,Sphyraena,Sphyraena helleri,0.0044,3.083,0.958,G,Yes
6621,Ephippidae,Zabidius,Zabidius novemaculeatus,0.0425,2.975,1,F,Yes
6623,Pempheridae,Parapriacanthus,Parapriacanthus dispar,0.0078,3.127,1,Gu,Yes
6626,Atherinidae,Atherinomorus,Atherinomorus endrachtensis,0.00987,3.09,0.946969697,G,Yes
6627,Soleidae,Soleichthys,Soleichthys heterorhinos,0.0048,3.175,1,F,Yes
6629,Gobiidae,Amblyeleotris,Amblyeleotris periophthalma,0.00897,3,1,G,Yes
6631,Synodontidae,Synodus,Synodus sageneus,0.0065,2.99,1,G,Yes
6632,Pomacanthidae,Chaetodontoplus,Chaetodontoplus personifer,0.0344,2.968,1,F,Yes
6633,Apogonidae,Apogonichthyoides,Apogonichthyoides brevicaudatus,0.0124,3.284,0.941619586,G,Yes
6634,Sillaginidae,Sillago,Sillago burrus,0.0051,3.18,0.961538462,G,Yes
6640,Gobiidae,Eviota,Eviota sp. (red),0.0126,2.9925,1,F,Yes
6643,Belonidae,Tylosurus,Tylosurus spp.,0.0023,3,1,G,Yes
6647,Labridae,Macropharyngodon,Macropharyngodon spp.,0.0134,2.939,1,F,Yes
6651,Blenniidae,Cirripectes,Cirripectes sp. [dark eye],0.0147,3.099,1,G,Yes
6662,Gobiidae,Cryptocentrus,Cryptocentrus sp. (cf caeruleomaculatus),0.013,2.882,1,F,Yes
6663,Syngnathidae,Hippocampus,Hippocampus kuda,0.004,2.949,1,G,Yes
6667,Pomacentridae,,Pomacentrid sp. (NWS GJE),0.0365,2.775,0.776096236,G,Yes
6669,Gobiidae,Trimma,Trimma hayashii,0.013,2.882,1,F,Yes
6671,Atherinidae,Atherinomorus,Atherinomorus spp.,0.0071,3.049,1,G,Yes
6672,Scorpaenidae,Parascorpaena,Parascorpaena spp.,0.0155,3.298,1,F,Yes
6676,Muraenidae,Gymnothorax,Gymnothorax rueppelliae,0.00135,3,1,S,Yes
6677,Apogonidae,Apogonichthyoides,Apogonichthyoides timorensis,0.01807,3,1,S,Yes
6678,Labridae,Labropsis,Labropsis micronesica,0.0134,2.939,1,F,Yes
6679,Pomacentridae,Chrysiptera,Chrysiptera traceyi,0.022,3.001,0.959692898,G,Yes
6680,Gobiidae,Pleurosicya,Pleurosicya mossambica,0.013,2.882,1,F,Yes
6682,Labridae,Pseudocheilinus,Pseudocheilinus ocellatus,0.0134,2.939,1,F,Yes
6683,Gobiidae,Gobiodon,Gobiodon okinawae,0.0577,2.439,1,G,Yes
6684,Gobiidae,Eviota,Eviota smaragdus,0.0126,2.9925,1,F,Yes
6691,Opistognathidae,Opistognathus,Opistognathus randalli,0.00475,3.229,1,Gu,Yes
6692,Pseudochromidae,Pseudochromis,Pseudochromis ammeri,0.0134,2.939,1,F,Yes
6693,Gobiidae,Amblygobius,Amblygobius buanensis,0.01838,2.834,1,G,Yes
6694,Gobiidae,Gobiodon,Gobiodon ceramensis,0.0577,2.439,1,G,Yes
6695,Syngnathidae,Hippocampus,Hippocampus pontohi,0.004,2.949,1,G,Yes
6697,Gobiidae,Eviota,Eviota atriventris,0.0126,2.9925,1,F,Yes
